GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
8600000US54169,54169,ZCTA5 54169,1943,101,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,6,0,9,8,9,454,117,14,13,84,34,214,58,271,72,595,96,245,65,22,18,32,18
8600000US54170,54170,ZCTA5 54170,2386,135,16,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,12,10,2,3,39,31,15,13,46,24,27,14,37,18,1054,82,73,23,113,26,300,54,271,42,279,51,92,34,7,8,3,4
8600000US54171,54171,ZCTA5 54171,2463,206,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,15,23,0,9,38,34,17,27,11,8,5,8,8,10,862,183,36,31,147,67,327,102,285,106,469,125,215,88,14,21,14,21
8600000US54173,54173,ZCTA5 54173,3008,257,16,23,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,45,68,0,9,0,9,919,266,63,58,130,61,335,128,446,146,820,180,140,76,30,43,64,64
8600000US54174,54174,ZCTA5 54174,2212,115,19,14,0,9,1,5,0,9,0,9,0,9,0,9,2,3,3,4,8,11,51,21,24,18,34,11,52,23,40,14,945,77,129,31,210,36,254,60,207,38,160,34,60,18,7,6,6,9
8600000US54175,54175,ZCTA5 54175,813,101,3,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,7,8,17,9,8,8,12,9,13,9,269,58,31,14,75,21,84,24,132,40,122,46,35,16,2,3,3,4
8600000US54177,54177,ZCTA5 54177,2294,127,21,12,0,9,0,9,0,9,0,9,7,10,0,9,0,9,2,3,6,6,52,22,11,7,66,25,56,23,47,27,842,83,162,39,161,31,315,54,181,41,297,63,62,21,6,6,0,9
8600000US54180,54180,ZCTA5 54180,2166,105,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,21,31,0,9,0,9,7,11,0,9,27,26,18,17,577,108,53,33,145,54,307,66,313,61,505,91,157,54,15,12,21,18
8600000US54201,54201,ZCTA5 54201,3808,154,37,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,11,0,12,58,28,33,38,111,52,46,29,66,27,1515,137,96,36,252,58,507,118,400,102,539,113,122,44,12,7,5,5
8600000US54202,54202,ZCTA5 54202,1054,128,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,6,0,9,5,8,0,9,15,20,3,4,233,50,19,10,72,27,151,38,68,25,296,72,112,38,36,15,40,21
8600000US54204,54204,ZCTA5 54204,1191,78,3,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,13,7,10,8,13,7,20,17,24,10,421,50,33,14,141,47,107,32,164,47,172,35,61,20,5,5,4,5
8600000US54205,54205,ZCTA5 54205,1447,92,11,10,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,23,19,7,6,16,8,30,13,21,11,656,81,54,23,69,24,198,45,154,34,152,32,33,13,23,12,0,9
8600000US54207,54207,ZCTA5 54207,123,34,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,4,0,9,2,2,0,9,0,9,56,24,14,12,14,8,16,10,10,11,2,3,7,10,0,9,0,9
8600000US54208,54208,ZCTA5 54208,4188,185,28,18,0,12,0,12,0,12,0,12,0,12,4,6,0,12,0,12,0,12,48,20,25,22,55,31,42,28,77,32,1566,156,77,26,340,59,450,69,608,112,653,100,158,44,41,29,16,25
8600000US54209,54209,ZCTA5 54209,1090,109,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,9,0,9,2,3,0,9,9,7,10,10,3,4,265,51,21,15,84,25,148,29,118,35,289,58,98,29,25,16,14,10
8600000US54210,54210,ZCTA5 54210,687,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,15,12,167,49,28,32,37,22,70,27,59,30,161,47,138,47,4,6,8,9
8600000US54211,54211,ZCTA5 54211,245,51,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,6,8,0,9,16,13,1,3,5,7,44,22,18,12,114,37,40,19,0,9,1,2
8600000US54212,54212,ZCTA5 54212,920,124,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,6,0,9,0,9,0,9,0,9,15,17,9,14,150,47,0,9,36,19,114,44,65,34,317,73,156,48,32,19,23,13
8600000US54213,54213,ZCTA5 54213,921,94,10,17,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,8,12,0,9,15,9,6,8,10,8,6,5,438,70,42,20,86,27,101,27,83,23,84,21,13,7,8,8,11,7
8600000US54214,54214,ZCTA5 54214,175,52,2,3,0,9,0,9,0,9,0,9,0,9,0,9,2,3,0,9,0,9,0,9,0,9,0,9,0,9,2,3,68,27,8,10,9,10,34,27,22,17,21,10,7,7,0,9,0,9
8600000US54216,54216,ZCTA5 54216,4669,185,44,33,0,12,0,12,0,12,0,12,11,18,0,12,25,30,12,14,0,12,74,39,30,22,28,16,53,32,87,41,1711,187,180,63,424,86,648,130,532,95,588,105,158,56,29,26,35,31
8600000US54217,54217,ZCTA5 54217,4911,178,43,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,3,61,30,20,15,36,16,26,14,90,36,1860,150,78,32,393,72,573,75,631,78,852,94,186,40,38,15,22,14
8600000US54220,54220,ZCTA5 54220,27729,375,362,118,0,18,0,18,19,30,0,18,12,18,42,50,56,49,116,77,69,57,430,152,218,102,355,125,490,120,406,127,9474,431,843,176,2025,275,3677,290,3018,289,4263,367,1432,243,329,101,93,44
8600000US54227,54227,ZCTA5 54227,1112,95,5,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,7,8,13,9,19,14,19,12,17,15,515,75,40,21,60,21,99,32,139,38,141,37,30,15,5,8,3,4
8600000US54228,54228,ZCTA5 54228,1895,121,7,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,4,16,9,6,5,66,33,39,22,47,19,755,80,46,17,164,38,250,52,230,56,188,38,70,25,9,7,0,9
8600000US54229,54229,ZCTA5 54229,3272,233,23,26,0,9,0,9,0,9,0,9,0,9,0,9,0,9,16,23,11,17,22,16,21,25,61,47,22,17,94,43,1097,153,102,79,151,54,566,125,363,92,432,105,254,92,34,23,3,6
8600000US54230,54230,ZCTA5 54230,3233,160,12,8,0,9,2,3,0,9,0,9,0,9,0,9,0,9,4,5,0,9,70,24,9,6,65,29,51,21,35,15,1389,133,76,27,238,45,340,57,413,55,378,50,122,32,22,16,7,8
8600000US54232,54232,ZCTA5 54232,610,189,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,18,13,9,10,0,9,6,9,0,9,306,187,2,3,38,22,84,41,59,25,73,36,15,16,0,9,0,9
8600000US54234,54234,ZCTA5 54234,1404,156,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,2,11,9,11,13,4,6,277,72,20,19,56,21,225,55,104,35,446,88,157,49,58,28,34,26
8600000US54235,54235,ZCTA5 54235,12695,218,89,47,0,14,0,14,0,14,0,14,2,3,2,4,14,21,24,27,0,14,91,50,53,38,200,81,262,116,260,83,3812,282,431,135,1088,186,1561,216,1199,157,2270,229,925,157,277,78,135,44
8600000US54241,54241,ZCTA5 54241,10724,235,69,36,0,14,0,14,0,14,0,14,0,14,0,14,9,13,6,10,8,11,87,48,105,48,101,57,260,88,287,83,4001,284,303,88,1030,157,1516,217,1231,173,1281,175,376,88,41,24,13,14
8600000US54245,54245,ZCTA5 54245,1450,105,3,4,3,4,3,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,5,6,3,4,14,17,31,21,38,21,529,51,26,17,127,40,215,42,169,31,215,42,53,20,11,7,5,6
8600000US54246,54246,ZCTA5 54246,699,82,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,0,9,0,9,8,10,6,10,163,30,9,7,41,18,95,26,42,17,174,39,103,26,28,17,28,12
8600000US54247,54247,ZCTA5 54247,1650,123,5,6,0,9,0,9,0,9,0,9,6,6,0,9,3,4,3,4,0,9,23,12,12,10,38,31,23,18,25,15,618,69,20,13,128,43,215,52,213,42,237,53,77,23,0,9,4,7
8600000US54301,54301,ZCTA5 54301,15664,447,135,75,0,16,0,16,48,74,13,14,12,14,5,7,0,16,132,97,13,14,70,46,64,49,165,63,259,100,365,121,3513,322,524,139,1034,182,2179,273,1696,287,3612,343,1195,179,491,131,139,65
8600000US54302,54302,ZCTA5 54302,19341,677,573,226,0,18,0,18,9,14,160,112,286,153,33,46,112,107,472,196,106,69,248,126,478,206,344,164,444,153,598,167,5271,489,1078,280,1371,257,1763,261,1971,281,2850,396,790,180,261,115,123,114
8600000US54303,54303,ZCTA5 54303,18271,568,366,157,0,16,7,10,10,18,0,16,59,44,0,16,7,10,150,103,100,73,198,90,450,209,294,133,432,130,625,270,5456,418,922,237,1561,274,2438,350,2001,335,2458,324,596,172,97,54,44,41
8600000US54304,54304,ZCTA5 54304,19153,541,274,133,0,16,5,11,12,16,0,16,15,25,0,16,0,16,18,18,12,20,165,77,222,96,221,84,197,68,432,129,5273,351,770,155,1562,222,2867,290,2663,232,3286,298,931,160,188,66,40,40
8600000US54307,54307,ZCTA5 54307,847,176,41,49,0,9,0,9,0,9,22,27,14,20,0,9,7,14,10,17,0,9,21,22,57,36,36,45,90,61,0,9,110,62,323,127,4,9,112,82,0,9,0,9,0,9,0,9,0,9
8600000US54311,54311,ZCTA5 54311,22632,655,88,63,0,18,6,10,4,8,0,18,36,44,0,18,5,10,53,53,38,36,320,146,209,110,225,133,174,81,433,135,5735,537,1045,266,1383,229,2826,278,2449,312,5585,454,1353,206,412,133,253,104
8600000US54313,54313,ZCTA5 54313,26167,586,84,53,0,18,12,12,0,18,43,58,0,18,0,18,0,18,10,15,0,18,207,121,77,49,200,110,230,128,178,65,6918,453,440,124,1527,226,3345,407,3778,369,6421,467,2115,301,450,148,132,63
8600000US54401,54401,ZCTA5 54401,20957,519,518,125,0,18,25,33,0,18,13,20,0,18,0,18,0,18,18,26,5,8,351,145,113,58,259,111,223,78,225,83,5748,439,810,169,1496,235,2459,287,2854,325,4111,333,1186,191,447,120,96,64
8600000US54403,54403,ZCTA5 54403,17760,510,214,95,0,16,0,16,0,16,24,30,27,30,12,18,11,14,75,92,24,27,197,95,158,91,205,103,257,104,292,94,5061,415,704,180,1412,231,1909,261,2149,254,3098,418,1435,249,412,130,84,85
8600000US54405,54405,ZCTA5 54405,1918,129,18,15,0,9,0,9,0,9,0,9,0,9,0,9,0,9,26,22,0,9,103,47,24,24,48,29,61,33,38,19,845,100,97,39,107,35,188,59,146,40,177,39,37,24,2,3,1,4
8600000US54406,54406,ZCTA5 54406,2289,119,17,12,3,4,0,9,0,9,4,5,0,9,0,9,9,15,0,9,0,9,29,15,21,16,11,7,22,20,27,20,683,92,57,19,114,28,279,61,310,50,488,72,158,35,31,16,26,13
8600000US54407,54407,ZCTA5 54407,1102,84,2,3,2,3,4,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,7,7,5,7,3,4,19,14,5,5,364,58,22,11,48,19,157,37,105,24,247,45,72,24,18,11,22,12
8600000US54408,54408,ZCTA5 54408,737,75,5,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,8,8,15,13,23,14,7,6,29,18,16,11,265,47,32,12,59,19,103,23,109,35,42,17,22,12,0,9,2,3
8600000US54409,54409,ZCTA5 54409,9029,202,24,17,0,14,0,14,0,14,0,14,7,10,0,14,10,13,29,36,7,8,207,68,62,36,119,63,165,67,112,56,3429,264,498,135,682,144,1189,189,947,173,1006,156,377,100,150,92,9,9
8600000US54410,54410,ZCTA5 54410,1590,120,6,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,80,42,1,3,39,17,29,18,26,13,553,64,41,19,144,31,207,39,173,34,211,54,62,19,9,7,9,5
8600000US54411,54411,ZCTA5 54411,3500,140,22,11,0,12,0,12,0,12,0,12,0,12,0,12,3,3,2,3,13,10,242,47,33,14,48,18,68,25,87,22,1446,93,118,29,235,41,354,56,344,47,342,49,117,33,22,13,4,4
8600000US54412,54412,ZCTA5 54412,1440,93,20,13,0,9,0,9,0,9,0,9,0,9,0,9,2,3,9,8,0,9,18,7,30,20,21,11,16,11,52,38,579,60,56,22,84,23,164,37,156,31,166,29,48,13,10,9,9,13
8600000US54413,54413,ZCTA5 54413,111,20,1,2,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,5,6,2,2,1,1,4,6,3,3,38,13,11,5,6,6,11,6,18,10,9,7,0,9,2,3,0,9
8600000US54414,54414,ZCTA5 54414,2331,104,11,8,0,9,0,9,0,9,0,9,2,3,2,3,0,9,0,9,2,3,47,23,19,14,38,17,55,20,23,11,1016,85,78,17,123,29,310,44,261,42,234,48,82,22,15,11,13,8
8600000US54416,54416,ZCTA5 54416,1247,112,8,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,4,17,10,14,9,36,14,42,17,20,12,500,67,78,22,96,23,204,59,97,21,86,24,38,14,7,5,2,3
8600000US54417,54417,ZCTA5 54417,35,19,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,23,17,3,4,2,3,3,4,1,3,0,9,1,3,0,9,0,9
8600000US54418,54418,ZCTA5 54418,715,69,8,6,0,9,0,9,0,9,0,9,0,9,1,2,2,2,5,9,2,3,10,6,9,6,16,12,27,17,12,8,230,40,34,12,59,15,128,29,79,21,59,25,30,15,3,4,1,3
8600000US54420,54420,ZCTA5 54420,785,78,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,5,5,0,9,77,48,11,7,19,17,8,6,17,12,281,52,15,8,35,16,127,29,58,21,94,24,29,18,9,6,0,9
8600000US54421,54421,ZCTA5 54421,2149,164,26,22,0,9,0,9,0,9,0,9,0,9,0,9,0,9,42,33,11,13,174,50,99,47,48,22,38,20,36,18,864,88,59,21,178,37,212,45,190,41,115,34,28,11,22,13,7,6
8600000US54422,54422,ZCTA5 54422,706,82,13,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,19,16,6,12,190,51,22,12,13,8,11,8,5,4,245,46,13,9,29,14,62,25,32,11,38,23,6,5,2,3,0,9
8600000US54423,54423,ZCTA5 54423,1610,102,6,6,0,9,0,9,0,9,0,9,0,9,5,6,0,9,0,9,0,9,20,14,14,10,19,13,23,14,19,12,659,93,23,15,66,24,169,37,186,40,295,58,55,21,46,27,5,6
8600000US54424,54424,ZCTA5 54424,1280,82,3,4,0,9,0,9,0,9,0,9,2,3,0,9,0,9,8,10,2,3,11,12,5,4,19,9,34,19,27,14,462,57,33,11,129,31,142,32,127,32,166,35,83,22,20,8,7,4
8600000US54425,54425,ZCTA5 54425,1277,84,13,9,0,9,0,9,0,9,0,9,9,15,0,9,5,9,5,8,2,3,58,22,16,14,22,9,17,13,27,15,611,71,39,15,113,28,103,30,110,26,94,26,33,14,0,9,0,9
8600000US54426,54426,ZCTA5 54426,2869,114,11,10,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,4,0,9,111,32,38,22,39,21,15,9,44,20,1168,88,58,19,193,36,328,53,429,50,329,50,70,17,16,10,16,13
8600000US54427,54427,ZCTA5 54427,827,99,5,4,0,9,0,9,0,9,0,9,0,9,0,9,4,7,30,45,0,9,10,7,15,15,8,5,6,7,49,37,344,59,29,15,44,13,101,25,91,26,77,20,11,10,0,9,3,4
8600000US54428,54428,ZCTA5 54428,783,84,0,9,0,9,0,9,0,9,4,6,0,9,0,9,0,9,0,9,0,9,6,6,7,6,6,5,14,10,23,11,263,52,52,19,81,39,110,32,78,28,85,30,34,18,17,10,3,4
8600000US54430,54430,ZCTA5 54430,109,35,2,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,40,15,11,9,6,5,10,9,21,12,14,15,5,7,0,9,0,9
8600000US54433,54433,ZCTA5 54433,1212,73,11,8,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,1,3,60,27,22,16,30,13,25,14,30,15,491,52,49,16,93,24,140,23,99,20,116,20,37,18,3,3,5,11
8600000US54435,54435,ZCTA5 54435,1578,125,14,14,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,0,9,46,18,14,9,25,12,34,15,27,18,595,82,66,21,124,31,226,43,178,37,170,42,42,18,7,7,8,8
8600000US54436,54436,ZCTA5 54436,1352,86,6,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,17,23,8,10,194,58,11,7,27,12,28,14,35,15,501,57,41,14,104,26,130,22,111,26,110,33,24,11,4,4,1,2
8600000US54437,54437,ZCTA5 54437,1912,114,33,54,0,9,0,9,0,9,0,9,5,11,9,12,0,9,13,11,2,3,265,55,22,14,26,12,20,11,29,15,678,72,56,18,138,33,210,38,159,36,171,41,61,21,11,7,4,5
8600000US54440,54440,ZCTA5 54440,2158,111,14,9,0,9,0,9,0,9,0,9,7,7,0,9,0,9,11,9,3,4,42,26,20,11,30,11,27,15,38,14,930,94,73,18,156,32,190,32,268,49,250,43,85,25,14,9,0,9
8600000US54441,54441,ZCTA5 54441,605,92,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,11,9,0,9,8,7,0,9,7,6,170,61,10,8,42,25,72,23,105,38,120,34,41,19,12,8,7,7
8600000US54442,54442,ZCTA5 54442,726,78,5,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,3,3,4,7,10,8,10,9,12,7,277,59,41,22,65,16,89,27,89,29,87,21,28,13,6,6,0,9
8600000US54443,54443,ZCTA5 54443,1575,96,20,11,0,9,0,9,0,9,0,9,4,5,0,9,0,9,0,9,0,9,33,24,5,6,23,15,22,16,28,15,564,62,43,17,128,33,215,43,203,35,221,39,45,14,10,7,11,8
8600000US54446,54446,ZCTA5 54446,1892,93,15,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,16,13,0,9,150,47,16,11,24,12,31,20,39,15,790,95,81,37,92,25,257,53,155,31,160,30,49,17,17,9,0,9
8600000US54447,54447,ZCTA5 54447,333,43,0,9,0,9,0,9,0,9,0,9,0,9,1,2,0,9,1,3,0,9,18,10,4,3,14,13,5,3,4,4,147,31,23,11,11,6,28,14,33,11,39,17,5,6,0,9,0,9
8600000US54448,54448,ZCTA5 54448,3021,160,35,27,0,9,0,9,0,9,0,9,19,22,0,9,0,9,0,9,2,3,53,21,28,15,17,12,15,12,53,18,1239,108,35,20,162,34,237,42,528,58,439,66,123,36,25,15,11,9
8600000US54449,54449,ZCTA5 54449,18363,350,124,53,0,16,0,16,0,16,4,8,0,16,21,26,14,15,19,20,17,26,370,101,171,56,177,77,261,102,205,75,5607,351,678,136,1187,172,2229,230,1945,233,2884,258,1217,157,833,164,400,107
8600000US54450,54450,ZCTA5 54450,293,54,1,2,0,9,0,9,0,9,0,9,0,9,6,11,0,9,5,9,0,9,15,12,18,15,4,4,13,13,4,7,110,26,22,13,28,14,27,11,25,12,13,15,2,3,0,9,0,9
8600000US54451,54451,ZCTA5 54451,8156,129,69,49,0,14,0,14,0,14,0,14,0,14,6,9,3,3,7,10,7,6,215,59,50,27,181,56,113,39,163,43,3394,218,176,56,555,85,985,144,933,120,867,150,355,81,55,28,22,11
8600000US54452,54452,ZCTA5 54452,13397,183,84,37,0,14,0,14,0,14,0,14,0,14,0,14,29,34,0,14,23,23,235,65,132,60,192,61,177,59,220,60,4728,317,581,121,1167,193,1819,164,1671,184,1611,194,569,100,119,48,40,24
8600000US54454,54454,ZCTA5 54454,909,70,12,7,0,9,0,9,0,9,0,9,6,8,0,9,0,9,0,9,2,3,27,16,1,2,21,13,15,8,9,7,459,54,28,12,63,21,83,22,82,18,84,22,12,7,2,3,3,4
8600000US54455,54455,ZCTA5 54455,12303,323,36,34,0,14,0,14,0,14,0,14,0,14,0,14,0,14,4,7,0,14,62,33,51,39,76,33,118,58,183,74,4195,366,278,86,919,182,1382,213,1833,249,2272,249,716,159,135,67,43,35
8600000US54456,54456,ZCTA5 54456,4294,159,23,12,0,12,0,12,0,12,0,12,4,6,3,6,0,12,24,26,0,12,111,39,46,21,55,21,108,41,61,26,1776,132,191,48,302,44,545,60,507,114,376,64,118,31,29,16,15,12
8600000US54457,54457,ZCTA5 54457,6001,299,32,28,0,12,0,12,2,4,0,12,6,10,0,12,0,12,36,34,0,12,43,36,12,13,97,38,77,41,140,54,2520,261,231,74,585,103,682,139,595,143,614,112,213,63,80,42,36,26
8600000US54458,54458,ZCTA5 54458,57,22,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,4,0,9,0,9,0,9,0,9,0,9,0,9,19,15,1,2,3,4,10,9,6,6,14,10,2,4,0,9,0,9
8600000US54459,54459,ZCTA5 54459,890,88,2,2,0,9,0,9,1,3,0,9,0,9,0,9,1,2,2,2,0,9,11,6,1,2,21,9,18,9,14,14,357,45,53,26,75,24,110,30,85,23,101,30,30,13,6,5,2,3
8600000US54460,54460,ZCTA5 54460,1718,156,9,8,0,9,0,9,0,9,0,9,0,9,0,9,4,5,18,15,4,5,186,53,33,23,26,16,43,18,20,9,654,87,57,22,88,27,248,53,117,28,160,39,24,15,17,8,10,7
8600000US54462,54462,ZCTA5 54462,283,46,1,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,2,3,5,5,19,11,9,7,115,27,18,10,19,9,47,20,30,19,7,7,11,9,0,9,0,9
8600000US54463,54463,ZCTA5 54463,502,46,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,7,7,1,2,2,3,1,2,19,9,191,24,20,9,50,17,87,21,44,17,59,23,19,9,0,9,2,3
8600000US54465,54465,ZCTA5 54465,496,72,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,5,5,6,5,5,7,11,14,13,10,220,42,25,14,20,13,83,29,68,21,32,15,8,7,0,9,0,9
8600000US54466,54466,ZCTA5 54466,2015,80,13,7,0,9,0,9,0,9,0,9,0,9,0,9,4,5,7,5,0,9,34,17,27,13,35,14,57,21,32,15,813,67,78,19,137,31,224,40,224,29,235,37,77,20,14,7,4,3
8600000US54467,54467,ZCTA5 54467,9206,322,78,63,0,14,0,14,0,14,0,14,8,11,0,14,0,14,21,25,15,20,61,68,43,39,118,72,101,48,154,59,2394,263,348,128,764,145,1144,229,888,165,2241,310,589,150,145,56,94,50
8600000US54469,54469,ZCTA5 54469,1165,112,4,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,20,15,0,9,16,13,3,4,20,14,367,63,16,11,113,33,173,45,147,37,153,30,107,32,9,9,17,13
8600000US54470,54470,ZCTA5 54470,1438,79,7,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,11,9,3,4,18,12,14,9,35,16,25,11,23,9,669,66,51,15,100,18,141,45,131,39,150,31,51,21,5,4,4,4
8600000US54471,54471,ZCTA5 54471,1315,86,9,8,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,9,9,0,9,3,4,10,8,30,15,519,63,20,10,78,18,120,31,214,37,200,43,68,23,16,12,19,12
8600000US54473,54473,ZCTA5 54473,1923,153,11,9,0,9,0,9,0,9,0,9,0,9,0,9,3,4,0,9,5,5,42,21,30,19,52,27,17,10,56,23,938,99,53,21,102,26,188,53,157,35,197,42,51,19,7,5,14,11
8600000US54474,54474,ZCTA5 54474,2664,247,22,24,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,34,30,12,19,25,25,6,10,26,24,774,172,89,45,227,91,371,104,373,106,530,142,154,64,21,23,0,9
8600000US54475,54475,ZCTA5 54475,1168,100,5,6,0,9,0,9,0,9,0,9,3,5,6,6,0,9,8,9,0,9,13,17,5,6,8,9,8,6,7,6,526,70,38,16,61,24,115,33,206,55,118,35,31,21,3,7,7,8
8600000US54476,54476,ZCTA5 54476,12547,411,235,93,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,143,78,0,14,196,107,181,81,243,92,3632,274,453,143,978,192,1572,271,1555,220,2219,286,810,151,231,101,99,89
8600000US54479,54479,ZCTA5 54479,2464,154,13,12,0,9,0,9,0,9,0,9,4,5,3,4,7,8,6,6,0,9,93,38,65,32,32,18,29,17,52,25,914,108,103,40,234,57,310,59,236,46,253,50,84,31,26,16,0,9
8600000US54480,54480,ZCTA5 54480,839,61,13,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,5,6,0,9,38,27,11,10,7,6,18,9,9,6,383,43,17,10,59,21,107,26,76,22,64,20,32,18,0,9,0,9
8600000US54481,54481,ZCTA5 54481,16335,374,163,73,15,19,0,16,0,16,0,16,0,16,0,16,0,16,26,23,17,19,191,73,75,39,99,59,269,85,211,70,4004,347,557,116,860,144,2420,305,1347,219,3974,372,1347,221,330,91,430,106
8600000US54482,54482,ZCTA5 54482,6733,296,4,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,8,0,12,47,36,5,5,85,76,21,14,79,49,1754,252,189,89,456,116,1135,247,852,160,1395,201,495,120,37,32,173,78
